اذا هو مجرم انت شو بشرفك اصلا لو عنا دولة متل الخلق والعالم كنت هلق يا بالحبس  يا مجنس سوري,hate
قناة ال ام تي في بتسوى صرماية هية واصحابها والي داعمينها السعودية وبيت الحريري اشرف منكم يا كلاب,abusive
لعما شو واطي ولوووو انت بشك انك درزي ابصر ما بحط بدمتي انت نذل و القناة يلي ملفيتك انذل صرماية وليد بيك عراصك يا حشرة,abusive
ولك انت ومعلمينك شو مستواكم يا رخاص انقبر اطلع من الصفحة ,abusive
طب يلا خراس و حل عنا يا بضاعة,abusive
انت ليش بين فاصلة ونقطة بتدحشي المقاومة بكلامك بكفيك حقد اسود وبخ سم عليها شو المقاومة لحاكمة البلد احكي مع احبابك حمار خليهن يغيرو القوانين والأنظمة بعدين احكي,abusive
يا ريت هالغشيم بس يشوف الكومنتس العمى ما اسطلو ,abusive
من كتر المغتربين العزابية شرواك,normal
التنين نفس الخريه      ,abusive
وبشر الصابرين بالفرج ,normal
افي بغل وانت بيك جنباط موجودين انتو بغال بجدارة وانتو ملوك الفتنة وبيك كلب اصلي اميركي يا هلا ,hate
ريتها سليلتك يلي طالع منها جحش متلك تروح روحة بلا رجعة الله يرمل حريمك يا ابن الكلب واحد جحش ابن جحش و جحشة روح انقبر,abusive
هلق اذا انت واخواتك حمير في بيوت ولادها شاطرين ما تعممي تجربتك على الغير ,abusive
تيتا النحس ام البوتكس والشد والنفخ العمى ما بتستحي عا كبرتك وشيبتك ولك,abusive
رفيق لطف شبيح درجة أولى لبشار وزمرته  ورئيس قناة الكوثر الطائفية ومحلل سياسي حقير  ومذيع معتوه وغباء بحجم الكون,abusive
الإرهاب السعودي إلى مزابل التاريخ وكل مين بشد على مشدها السؤال لماذا هذا الإستهتار ويجب على سوريا… ,hate
كول هوا لك ياغبي,abusive
ما لقيت ولا تعليق بقول انك سوي والي مش سوي عندك هو عند كل العالم سوي يعني انت الأهبل ولا واحد علق بصفك  ,abusive
روح لطوم راسك بالحيط و عيط ما شفت اوسخ من كلاب حركة امل من كبير العيلة و نزول,hate
ستموت بحسرة الخواجه ولن يعطيك شرف التحدث معه وابتزازه ايها الازعر السفيه ضبضب ,abusive
جيش ابو شحاطة الاثدي والجيش الروسي القذر وجهان لصرماية واحده اما القاذورات التي تعلق باسفلها فهي حتما تمثل حالش وايران,hate
رئيس الشيشان الكلب,hate
العمى ما توقعت في ناس بهالجحاشة أمريكا وبريطانيا وفرنسا تلت أعضاء دائمين بمجلس الأمن طلعوا التلاتة عملاء للمملكة البربرية,abusive
يا ريت حركة أمل وبري بردوا عا كلاب المستقبل أمثال القرد علوش وغيره اد ربع ربع ما بردوا عا جميل السيد,hate
الله يخزيك يا شيخ,abusive
قوم رجاع على حضن الوطن و دافع عن السيد الرئيس الدكتور المهندس الرائد الركن المظلي الفارس الذهبي يا انبطاحي لك قوم,abusive
عقصة غدر هيدا العهر وناموس يطعن بالضهر حك بصبر بس القهر انك ما تعرف كيف هربِت من الشباك,abusive
عاد فهم هيك جحش انه لا انا ضد اسرائيل وكل شي بتعمله بس لما نظامك المجرم رح يدبح ناس لانه انقذوا ضحاياه ووثقوا جرايمه فليكن انقاذهم على يد الجن الأزرق، طبعا عبث لان هيك بغل بشري بيدعم بشار الاسد,abusive
مش حق عليك والله لأنك حمار ما بينعتب عليك بس حق على البيك الخلّاك توصل و سمّعنا صوتك الزبالة على كل حال بسيطة جاييك يوم يا بلا شرف ما بحياتك رح تعلا عن صبّاتو وبس يسير في ضربة كف رح تركض تحتمي في يا جبان يا مرت ولك تفو تفو تفو,abusive
كول هوا وخلينا بموضوع الغنمات  رجعت حلب ولا لسا,abusive
معلمي ما عند معلم وولا واحد منهم بيعنيني بس العاهرة يلي انت دافعت عنو بكفي انوا جبان ومتخ… ,abusive
ماحدا بدو محاكمة ومشنقة غيرك ,abusive
مستحيل يكون في اوسخ وانجس منك بالكون يا ديوث ,abusive
مش عيب تخبرنا شو بتقلك امك عنك لعمى كل هودي انت يلا ولا صرصور انقبر,abusive
كول هوا وسد بوزك معلمك لجاسوس لمجرم بدو شد شعر لشايب,abusive
وانا اتمنى يا وهاب الكلب عدم توجيه كلامك الى معلمك وليد بيك الأنو الكلاب لي متلك ما بتح… ,abusive
أين المحاسبة النيابية,normal
اول مرة بشوف وحد مطلوب للقضاء و هلقد وقح ,abusive
انت و مرجعك الكبير و صرمايتي سوا ,abusive
مبين ادي انت معفن ووسخ نظف حالك ولسانك افضل من انك تنشر وساختك عند النظاف   ,abusive
كل تبن ,abusive
انا بقدر اوقف بوج جبران باسيل وقلو انت شيطان وقرد,abusive
مكتوب على الشعب السعودي الجحشنة ومصرّين تضلو حمير يعني,hate
نقبر الله يشلك,abusive
كول هوا,abusive
ستين عمرن ليجو طز بهيك روئساء عرب,abusive
خراس يلعنلك هالرأس واحد حمار دب حيوان,abusive
ياخوان والله مو عنصريه بس أكره السوريين والفلسطينين كره ما يعلم فيه إلا الله,hate
اديش بتاخد عالتويت ,normal
طعمرك بس لانه ما عم يرميلك عضمة لتمصها مقهور منه ,abusive
نحتاج الى مكنسه تكنسك انت وكل محور المماتعه وتكبكم بمزبلة التاريخ ,abusive
خسئت لبنان وكل الدول اللتي تدعم نظام الفسد لعنة الله عليهم,hate
ما حدا باعصك الا اللواء   ,abusive
وانت يا محترمة وقت انخطف كان رئيس حكومتك مش رئيس الطائفة السنية وما هتميتي حضرتك ويمكن شمتي ولي نزلوا يحتجوا نزلوا للتعبير عن الغضب لي دق بل العرض والشخصي وان شاء الله ما حدا شي يوم يهينك بل العرض او الشخصي,abusive
اصلا كل البنات جاهلات,hate
الله يلعن صباحك ,abusive
انت اوسخ من العاهرات و كل عاهرات العالم اشرف واطهر منك    ,abusive
لازم يشيلو من هالدولة عم يعطينا هوا نجس كلو جراثيم ,abusive
و وحدة هبيلة بتزقفلن و بترقصلن   ,abusive
شو ضعيف وشو مقهور ومش قادر تعمل شيطز فيكم كلكن كلكن بتصبوا بخانة الكذب والنفاق بتدعسوا عا الناس لمصالحهم وفسادكم ,abusive
ولك روخ انضب يا خاين شوف مين كان مجتمع معهم اتتو وحلفائكم,abusive
سحسوح ع رقبتك انتي ومعلمينك أوباش,abusive
يا اخي نقطنا بسكوتك جسمك اخد على البهدله ما بقى تفرق معك ,abusive
دير الصليب للبشر هيدا الوسخ المقرف البشع الطبل الاهبل العميل ما بعرف من اي فصيلة ,abusive
لأنك طول عمرك غبية ههههه,abusive
كان بدري عّم يقبض حق تغريدته مبارح ضد قطر   ,abusive
قوم فوت نام ,normal
مهم انت تقول مين نسمي أهم شي و وين بحب قلك وجودك متل قلتك احترم حالك كرمال ما تضحك عليك الشعب ,abusive
انت خراس,abusive
هيك نكاية فيك بهلول  استاذ فلسفة قال ما ناغص عيونكم إلا جبران باسيل موتوا قهر,abusive
يا واطي يا كلب حذاء هاؤلاء الابطال اطهر  منك حزب الله شرفك عرضك كرامتك يلي بلى كرامي,abusive
الاخبار جريدة بخلفية حزب البعص فخليك انت وابراهيم الأمين عايشيين مبعوصيين انت انسان نكرة ,hate
لو في دولة لازم انت يا كلب ما تطلع من السجن ,abusive
وهجرت مليون ارهابي قذر مع عائلتهم وقتلت من قتلت وبقي القذر المجرم ,abusive
انت صنفتو بخانة الخيانة وهيدا رد على ردك ومش كل الادوية فعالة وان شاء الله الكل بيفتخر بشهادة الحريري,abusive
هذا ردي له نعم انا سعودي    وكلي فخر راسي فوق أنتم ما قهركم وداعس على روس… ,abusive
ثقل فراغها وخفة وجودها، اهنيء من كتب لك هذه الكلمات رومانسي الاخ،,normal
انتو وياه بفرد لباس,abusive
كيف تستقبلون هالشي وهذي علومه ادري انت احقر منه يا وئام الكلب ياذنب بشار وحسن خرا      لكن للامانه ي… ,abusive
و عندك هيدا الخرى يللي مستعد يبيع نفسو حتى للشيطان مش بس لأمريكا,abusive
كول هوا نحن مامنشتغل عند كلبك بشار,abusive
دخلك مش اسيادك يلي قتلو الشهيد وسام الحسن دخلك مش كنتو تسبو في طالع نازل خراس يا منافق دم زلمتك برقبتك,abusive
الحين صار إسمه مدعوس باسيل,abusive
نتبه لوضعك لكان ما يطرتشك       ,normal
هلق انت شو بس برميل خرا او برميل زبالة او برميل منفوخ هوا من نكزة بتبج    على كل حال تلات براميل منكبهن بالمزبلة ,abusive
على أساس انو انت من داعمين السلم والسلام في المنطقة   انت واحد واطي بتدعم واحد أوطى منك,abusive
كثروا المنافقين اصحاب المصالح   هاذا اكبر كلب لأيران في لبنان ، تابع هالفديوا وتعرف هالمرتزق ,abusive
وحمرنتك,abusive
خذ حياتي يا الهي,normal
هو كلب وانت كلب اكثر منه وبن زايد سيد الكلاب وزايد كبيركم ,abusive
طز بهيك وطن وطز باللي بده يرجعله,hate
مات كلب في المدينة فأسترحنا من عوواه خلف ألملعون جروا فاق في ألنبح أباه,normal
لن ارد عليك يا ابن المتعه يا لطام النعال ليس لاني اكرهك واكره دينك  فقط انا احتقركم,hate
كلكم منافقين هلق تجي قطر تعطيكم كم دولار بتصيروا كلكم تركعوا لتميم قرطة نصابين ,abusive
والبلطجي جبران باسيل المال لمعه حلال ولله حراميا شيخة,abusive
ما في غيرو الفتنة مأجور حقو فرك ليعمل فتنة وهاب البرميل ,abusive
كول هوا يازلمة,abusive
حافظ درسك يا ارهابي انتم نكسة في تاريخ لبنان سينجلي الليل قريبا,abusive
لعنه الله عليك ي شيعي ي حقير ي واطي يابن ست وستين كلب,hate
ابوجهل عم الرسول يا حمااااااار يا مثقف يقطع عمرك روح إلغي صفحتك ولاعاد تشهنق يا بهيم لاني فعلا هزلت,abusive
وهل انت لبناني ومن خولك من اللبنانيين ان تتحدث في امورهم اين صرامي اللبنانيين اللي تعلم ع وشك   ,abusive
وئام وهاب كلب يحركة رائحة الدسم من المال لاعقيدة ولاعروبه وابعد مايكون عن الرجوله والشرف ,abusive
كول هوا انت الثاني,abusive
انت مش فلسطيني اصلا ف روح امقبر حالك يا حيوان,abusive
معرفي قطر كل عمرى داعمي الارهاب لا بد من قطع يدهم ,hate
الله يقطعلك عمرك كلب ابن كلب تفو عليك,abusive
اكيد اكيد اكيد هذا ما بيتكلم من تمو واكيد فهمنا ولك تفووووو عليك يا شيطان ,abusive
شو بترد على واطي وحقير مثلك جبان بلا اخلاق تفو يلعن ابو اصلك,abusive
انت متهم اول لانك اكبر سرمايه عربيه ,abusive
ليش غيرانه يا ام ركبه سودا,hate
شي بيهوي,abusive
مناوي تهاجر    ,normal
كل مرة بكتشف نوع من الجحشنة فيك يا نديم قطيش,abusive
ما خصك ما دخلك افرنقع        ,abusive
فاشل ومتخلف شوف بلدك ياغبي لكن تضل تابع وذنب لحزب الشيطان وهوا الي فشلك بالانتخابات ياغبي    ,hate
اسكت انت والراقصة السياسية جنبلاط تبعك,abusive
خدلك نصيحة خدلك نصيحة عنا الحلبية كلون شبيحة,hate
اخرس ياعدو لبنان ,abusive
مجرم ارهابي ينادوه بي اميرها وهو انجق صوص يملك المال الحرام وكل افعاله رمي الفتن والقتل والتخريب الى زوال قريبا ,abusive
يلعن ابوكن شبيحة تفو عليكن وعلى الجحش بشار والجحش حسن زميرة,hate
تشرشحت بمعرفتك,normal
يتكون بلا شرف اذا ما بتحلقون راح زمانك يا زمك,abusive
عن ايا لبنان عم تحكي ، انت عم بتقول منستحي فيكن يا خرا حشا الخرا منكن ،هيدا حكيك ، كرمال هيك رديت عليك,abusive
للأمانة ينتابني شعور بالتقيىء والقرف عندما يأتي أسمكم على مخيلتي معالي الوزير خصوصا عندما استذكر اللغة… ,abusive
تخيل قديش لبنان زبالة اذا وش السحارة تبعه جيسيكا عازار,hate
يلعن صباحك وجه الشؤم ,abusive
الرد المناسب في المكان المناسب فهمت يا وئام وهاب الكذاب ,abusive
البوطي شاف باسل الأسد يطير في الجنة مع الأنبياء والمرسلين ونوال السعداوي شافت هيلاري كلنتون بتوزع دولارات على متظاهري التحرير…,normal
الله اكبر ع كل كلب بيكره وليد بيك بدنا نقصفلو رقبتوا,abusive
يا زلمي لي ما عم تفهموليد بيك زعيم الجبل الاول والاوحد حطا بدينتك ,abusive
الاهم انو ما اعطانا حقارة ولؤم وخساسة وجع يخلع نيعك ,abusive
مين هالحشرة ليرسل وفد هههههههه بجد مجانين انه بأخبار العاشرة بكاراكاس هذا و قد زار وفد م  ,abusive
انا كنت جرب احكي انو لبنان و نحن ولازم وحدة وطنية اي شي بيهوي من هيك شعب عميل للعدو الصهيوني و بكل وقاحة بدن يتجرأو على رناجرنا الي اطهر منهم ومن اذعمائهم نشالله رح يجي ليوم ويعرفو انهم لا شيئ فقط ذباب لا اكثر,hate
انت بدك طبيب نفسي ,abusive
عربي سني اي فشرت تكون سني انتا وهابي قذر,hate
طز فيك و باللقاء تبعكن لقاء الأوباش و قطاع الطرق إن دعوت شيخ عقل الإقطاع الارسلاني هو تدخل بشؤون طائفة الم… ,abusive
ولاك انت مسيحي شو لويش حاشر منخارك بين المسلمين,hate
دمدوم كم مرة صرت مفهمك معاش تستحمري صايرة متل شحاطة الاصبع ما بينضهر فيكي,abusive
جنسهم جبران باسيل وقبص اللي فيه النصيب لك يلعن هيك سياسيين واطيين,hate
شاوري معلمك طنبر الجاهلية بالأول قبل ما تغيرييها بلكي ألو رأي تاني أو مثل عادته بيستعين بصديق حبيت ,abusive
ههههههه على فكرة بس اقرأي رد وليد بيك منيح حاجة تتحمرني,abusive
هاي يا غلن؟إي إنت أول شي ضحكة بقرة معلوفة بمعمل مرتدلة تاني شي يا شريف مكة إنت مع إنو مكة أشرف منك جماعتك شو قدموا ,abusive
